"id";"gravity";"acceleration";"rotation";"attitude";"fallenDown";"date";"studentId"
906;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:03";"studentJtIzib"
907;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:04";"studentRA7FJY"
908;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:04";"studentwfdPsG"
909;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:05";"studentayHE6H"
910;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:05";"studentvWPtC6"
911;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:06";"student00W3aE"
912;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:06";"studentsHg2nJ"
913;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:07";"studentUPBmF6"
914;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:07";"studentQGCyaw"
915;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:08";"student6rq8RF"
916;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.01";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:08";"student6Ns75U"
917;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:09";"student1kXrAE"
918;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:09";"student1pay3U"
919;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:10";"studentK6BmK4"
920;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:10";"studentHHAsPe"
921;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:11";"studentfQtUkl"
922;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:11";"studentOFKd3A"
923;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:12";"studentqIYYLK"
924;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:12";"studentMqd1xT"
925;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:13";"student14qKdN"
926;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:13";"studentbMUhkl"
927;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:14";"student8hQWEN"
928;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:14";"studentYvnjeA"
929;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:15";"studentaLveNC"
930;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.01, rota_y: 0.01, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:15";"studentcBxsBe"
931;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: 0.00";"rota_x: -0.00, rota_y: 0.01, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:16";"studentGG9LkG"
932;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:16";"studentBu0yiO"
933;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:17";"studentTGjAaO"
934;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:17";"studentIr9RXi"
935;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:18";"studentT4KoIH"
936;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:18";"studentq6ERl8"
937;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:19";"studentkMN9t1"
938;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.01, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:19";"studentLnEqUO"
939;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:20";"studentEZiZqR"
940;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:20";"studentqPpH4t"
941;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:21";"student3WHUE4"
942;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:21";"student1qeX5s"
943;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:22";"studenthKBN8a"
944;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:22";"studentp0ma5H"
945;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:23";"studentOMM7El"
946;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:23";"student23nn78"
947;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:24";"studentV8eSr4"
948;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:24";"student6muZKA"
949;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:25";"studentKl3v47"
950;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:25";"student6OGUNI"
951;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:26";"studentQdpa5v"
952;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:26";"studentgFsftY"
953;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:27";"studentLdUby7"
954;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:27";"studentiO6SLg"
955;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.01";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:28";"studentSfvFZN"
956;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:28";"studentBPDMjP"
957;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:29";"studentvnIUtN"
958;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:29";"student93uAdC"
959;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:30";"studentbx1k5c"
960;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:30";"student4SZa6k"
961;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:31";"studentYddInp"
962;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:31";"student3EIrYB"
963;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:32";"studentYb2Uv6"
964;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:32";"studentOrO0Wh"
965;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:33";"student5ruDmq"
966;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:33";"studentVPfHc2"
967;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:34";"studentQNxkdW"
968;"grav_x: 0.01, grav_y: 0.03, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: 0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:34";"studentY4ZxuH"
969;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.01";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:35";"studentGZ42I7"
970;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:35";"studentZXQPpX"
971;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:36";"studentnPFbbN"
972;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:36";"studentuKqM5L"
973;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:37";"studentBBXgAe"
974;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.01";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:37";"studentQThVvg"
975;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:38";"student4RM8AX"
976;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:38";"studentTJSTHB"
977;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:39";"studentIiXVP9"
978;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:39";"studenta2TuIW"
979;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:40";"studentEPf3t3"
980;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:40";"studentpSE4ue"
981;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:41";"studentQdTuZS"
982;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:41";"studentTiHHeU"
983;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:42";"studentKTjfRv"
984;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:42";"studentcI0HVd"
985;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:43";"studentZ3hhDE"
986;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:43";"studentYLNG2H"
987;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:44";"studentq1D8Ny"
988;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:44";"studentFMrhii"
989;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.01, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:45";"student0GSsqS"
990;"grav_x: 0.02, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:45";"student6Atez6"
991;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.01";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:46";"student64hqi3"
992;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:46";"student1b5nDR"
993;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: 0.8";0;"2020-05-11 18:24:47";"studentEj8E1s"
